Class Nbr,Subject,Catalog,Section,Description,Capacity,Total Enrolled,Available Seats,Total Waitlisted,In Shopping Cart,Unmet Demand,Class Start Time,Class End Time,Meeting Days,Facility ID,Instructor,Start Date,End Date
8019,ES,260,03,Materials Science & Eng I,90,84,6,0,2,0,11:00AM,12:15PM,TR,CB177,Eunsu Paek,9/2/2019,12/13/2019
8020,ES,260,04,Materials Science & Eng I,90,52,38,0,5,0,2:30PM,3:45PM,TR,SC362,John Moosbrugger,9/2/2019,12/13/2019
9038,ES,260,05,Materials Science & Eng I,58,25,33,0,0,0,4:00PM,5:15PM,TR,SN212,Aikaterini Bellou,9/2/2019,12/13/2019
8022,ES,330,01,Fluid Mechanics,120,93,27,0,4,0,9:30AM,10:45AM,TR,SC360,Douglas Gordon Bohl,9/2/2019,12/13/2019
8023,ES,330,02,Fluid Mechanics,120,74,46,0,3,0,2:30PM,3:45PM,TR,SC160,Douglas Gordon Bohl,9/2/2019,12/13/2019
8025,ES,340,01,Thermodynamics,112,101,11,0,9,0,11:00AM,12:15PM,TR,CB176,Mark Kanaparthi,9/2/2019,12/13/2019
8026,ES,340,02,Thermodynamics,112,74,38,0,5,0,1:00PM,2:15PM,TR,CB176,Mark Kanaparthi,9/2/2019,12/13/2019
9691,ES,347,11,Junior Research Experience,30,0,30,0,0,0,,,,,Arthur J. Michalek,9/2/2019,12/13/2019
9683,ES,347,23,Junior Research Experience,30,1,29,0,0,0,,,,,Kenneth D Visser,9/2/2019,12/13/2019
8220,ES,380,01,Special Topics: Biomechanics,35,32,3,0,0,0,9:00AM,9:50AM,MWF,CB194,Arthur J. Michalek,9/2/2019,12/13/2019
8222,ES,380,11,Special Topics: Biomechanics,52,32,20,0,0,0,12:00PM,1:50PM,F,CB163,Arthur J. Michalek,9/2/2019,12/13/2019
9404,ES,443,10,Undergraduate Research I,30,0,30,0,0,0,,,,,Byron D Erath,9/2/2019,12/13/2019
9704,ES,443,106,Undergraduate Research I,30,2,28,0,0,0,,,,,Sanjib Kumar Banerjee,9/2/2019,12/13/2019
9421,ES,443,108,Undergraduate Research I,30,0,30,0,0,0,,,,,Hilda Cecilia Martinez,9/2/2019,12/13/2019
9939,ES,443,116,Undergraduate Research I,30,2,28,0,0,0,,,,,Craig Gordon Merrett,9/2/2019,12/13/2019
9405,ES,443,19,Undergraduate Research I,30,1,29,0,0,0,,,,,Cetin Cetinkaya,9/2/2019,12/13/2019
9406,ES,443,20,Undergraduate Research I,30,1,29,0,0,0,,,,,Kevin Fite,9/2/2019,12/13/2019
9407,ES,443,22,Undergraduate Research I,30,0,30,0,0,0,,,,,James Michael Gibert,9/2/2019,12/13/2019
9408,ES,443,23,Undergraduate Research I,30,0,30,0,0,0,,,,,Kenneth D Visser,9/2/2019,12/13/2019
9918,ES,443,24,Undergraduate Research I,30,0,30,0,0,0,,,,,Ioannis Mastorakos,9/2/2019,12/13/2019
